product,review_author,rating,review_text,helpful_rank
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",Darlene,5,"This is the only canned food my picky little kitty will eat. The food chunks are small, almost shredded, which is nice. Kitty loves the gravy.",4
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",Sunshine,5,My kitty loves this flavor.  She eats it up quickly and comes back looking for seconds.,2
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",sherry44,5,my girls seem to enjoy the the shrimp rice and salmon must have a good taste for them they eat it all up,3
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",TooManyCats,5,"I've recently started trying out the new Purina lines here (with better ingridients,) and I don't think there's a flavor they don't like. This was a brand new one I just tried out and all five of them love it! I add just a little bit of water to break down some of the gravy but they need that hydration anyway.",4
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",Alicat,5,My picky kitty gobbles this all down every time. It's one of the few seafood ones he likes.,4
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",ChrisDzien,2,"I switched my cats over to Purina Pro Plan and was quite pleased how much my cats liked the food. As time went on the cats weren't eating a whole can of food as they were doing before. I decided to try different flavors of 
Purina Pro Plan. The cats really liked most, but not this one.",4
"Purina Pro Plan Savor Adult Salmon, Shrimp & Rice Entrée in Sauce Canned Cat Food, 3-oz, case of 24",ztril,5,My cats love this food! thank you for such an awesome experience!,2
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Freyax1026x,5,"I recently received a free sample of Fancy Feast Gourmet Naturals Beef Recipe in Gravy and I was so happy to see that my cats actually ate every bite. Normally, I spend a lot of time trying to coax my cats into eating the food that I know that they love. I even buy multiple flavors and I give them a small amount of each just to get them to pick on some and then walk away unhappy. I was really surprised and excited to see that Fancy Feast came out with a Gourmet Naturals food in beef because this is the one flavor my cats won't eat of any other food. They normally stick to fish and chicken but I am always trying to find that one great beef flavor that they will truly enjoy and eat. I am so pleased",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Eira,4,"Note: I received a free sample of this.

I'm kind of a cat food snob and really want the best for my cats. Normally I shy away from buying grocery store brands because they're loaded with fillers that aren't necessary in a cat's diet. But a free sample is a free sample, so I decided to give this a shot.

My cats love it. They love most food though, so that may not be of much use to many cat owners. But looking at the ingredients leads me to believe that this is a pretty solid product. The primary ingredients are all meat or meat byproducts, which is what you want. I'm going to be honest and say that I haven't had the highest opinion of Purina products, but this is one I think I could recommend",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Csarge81,5,"We were given a sample of Fancy Feast Gourmet Naturals Beef Recipe in Gravy to try on miss kitty. This was a real deal prepared meal just for her, and as soon as we opened the package, she was aware something delicious was near by. She devoured her helping of Fancy Feast Gourmet Naturals Beef Recipe in Gravy and was searching for more. We were amazed at how fast she gobbled up her helping and it kept her full the whole day! I also love the fact that Fancy Feast Gourmet Naturals Beef Recipe with Gravy is made from natural ingredients, as we can feel confident in what we are feeding her. We encourage you to treat your kitties to Fancy Feast Gourmet Naturals Beef Recipe in gravy!  our baby loved",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Cassie,5,"I received this product free in exchange for an honest review. Fancy Feast Gourmet Naturals Wet Cat Food was a hit with my cat. It seemed like a nice thick product with a lot of actual food for my cat. There was not a lot of extra liquid there as a space filler which can be hard to avoid. My cat definitely enjoyed this and I was happy seeing that I was feeding her more actual food rather than a watered down slop. It was packaged well and I liked the flavor option for her. Though she is not a picky eater, I think I is nice to mix it up and give her something different to enjoy now and than.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",DenisaS,4,"I was happy but skeptical when I got this sample in the mail for free. My cat is a picky eater and if I change her food she tends not to eat. She is older. She won't even eat regular tuna sometimes. She's weird. Well, I open the can and she runs to my feet and starts meowing at me like she's starving LOL so I put the food on a paper plate for her and she has eaten the entire can in less than 5 mins. So, I am going to go out on a limb here and say my cat approves and would recommend this if she could speak LOL",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Amanda87,5,"I received a can of Fancy feast gourmet natural beef flavor for my honest opinion. My cat is very picky about what he eats, I have tried Fancy feast in the past, he always loved it! He's very picky about how we make his food if we don't mix his dry food with some wet food he won't touch it. I opened the can let him smell it and he went crazy!!! He sat at my feet meowing the whole time I was mixing his food! He chowed it down so fast, came out to me and started meowing and ran back to the kitchen! He was telling me he wanted more! I will be buying this food for him from now on! I highly recommend cat owners to buy this food for their furbabies!!!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Sam93,4,"I received Fancy Feasts Gourmet Natural Wet Food for free in exchange for leaving a honest review.

My cat loved this wet food. She actually became territorial over her dinner when she was given this item. The smell wasn't as strong as other cat foods and the consistency was closer to the look of actual food instead of mush. My problem doesn't come from the the item. My problem is with the cost. Fancy Feast tends to be more expensive than other cat foods that have the same qualities. My cat enjoys her regular cat food that is also natural and is less expensive. Considering this, if I was to buy this product it would only be on rare occasions.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",kimberly19,5,"I received a free sample of Fancy Feast Gourmet Naturals Beef Recipe in Gravy in exchange for an honest review of the product. My cats are finicky eaters but they loved this cat food! There was not a single bit left in their bowls! I do find the size of the can to be a little small, but I think the added vitamins and minerals in the food makes up for that, knowing you're feeding your cat(s) better ingredients. Definitely recommend to other cat owners!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Babylush17,5,"I received this FANCY FEAST GOURMET NATURALS WITH ADDED VITAMINS, MINERALS & NUTRIENTS WET CAT FOOD as a free sample for an honest review and I couldn't wait to give it to my cat. Since I purchased this brand before, I knew I wouldn't be disappointed because my cat absolutely loves this food. As usual, when I gave it to my cat she finished the entire bowl and looked at me as if she wanted more. The flavor she ate was natural beef in gravy which was new to her so I'm happy she liked it a lot because it provides a lot of proteins and is healthy for cats. I would highly recommend this brand so other cat owners can try it too. I will definitely continue to buy this brand because I know it's one of",1
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Redwingmj,5,"My cats are generally quite picky when I try new food, so, I thought I’d try these Fancy Feast “naturals”.  After all, I’m trying to buy “healthier” alternatives without breaking the bank.  To my surprise, they both loved both the beef & the tuna.  There is a lot of broth, so if your cats like a thin gravy...or broth, they will love these!!  I’m definitely going to get these again!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Mandy,5,"I received this as a sample to try. I was leery at first, but figured it was worth a try. My cat couldn't scarf it down fast enough. He came back looking for more. He ""yelled"" at me for not having more. I had to run out and get more.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Cstar,5,"I received a free sample of this product for my kitty to try. She normally eats the Fancy Feast Gravy Lovers food. This gourmet naturals food looked and smelled very similar. After some initial hesitation, she ended up eating it like normal. If my cat likes it just as much as Gravy Lovers, then we might as well switch to the option with more natural ingredients.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Miranda1900,5,"I received this product as a sample and was super happy with the fact that not only did the one can I received fed both of my cats, but it was their first time trying wet food and they both loved it. Definitely going to buy this when I can as a treat for my younger one, but my older one doesn't have many teeth left and she's able to eat it just fine, so this will be her normal meal from now on!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Sadone,5,I have tried so many different wet cat foods and Fancy Feast Gourmet Naturals is my cats favorite. Soon as i opened the can and they smelled it they came running. I switched them over. couldnt deny them something they seem to love,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Hope,5,This came in as a free sample during a time my cat wasnt feeling well. Wasnt eating much. I fiugred I would try and just see how well she took to it. She loved it. I gave her a little each day till she could handle a full meal and shes been eating it ever since.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",OnDiva,5,"She went wild for it! The can is smaller and perfectly portioned for one feeding of 1 cat. It doesn't smell offensive or look bad. It actually looks appetizing, with visible chunks of ""food"" and an abundance of gravy.
I received this product free for review.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",HattiesMomma,5,I received a free sample of this food and I was instantly impressed by this new formula. It doesn’t have that horrible can food smell we all know and can’t stand and my kitty devoured it instantly. I am really happy to have more natural options at an affordable price. I have already bought more flavors for my kitty.  Highly recommend this for any kitty in your life.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Stache,5,"I got a sample of the Fancy Feast Gourmet Naturals Wet Cat Food to try and review. My cat Stache loved it! As soon as I put it in his bowl he started devouring it. Its nutritious, all natural, contains vitamins and minerals, its an awesome wet food option. I'd recommend it to anyone looking for a healthier wet food option.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Apr2000,4,"I received a free sample of fancy feast and when my cat tasted it, she liked it. The flavor is good but she prefers the gravy more than the meat. Its a great treat for her, thank you for creating a great product for them.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Araceli,5,One thing that makes me happy is seeing my cat happy once i opened Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food he was all over it he would let me open the can all the way dexter devoured Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food did not leave nothing. Am a happy cat owner,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Sherri01,5,My fur girls loved Fancy Feast's Gourmet Naturals. When opening the can it was not like other wet cat food. It had small pieces of meat in a nice rich gravy. It didn't even smell like cat food. It smelled like something I made for dinner. My girls devoured it in record time. I love all the healthy benefits with the added vitamins and minerals and I love that their are no artificial ingredients. That is so important to me and for the health of my girls. They really enjoyed it.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",ch2013,3,"I received this as a free sample. My cat is very picky with food, especially when it comes to wet food. While my cat did eat it, he didn’t eat it all like he normally does with the wet food he likes. He ate some and left quite a bit in the bowl. He was more interested in his dry food when I tried this with him.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Ktfrans,5,"My cat generally eats a mix of wet and dry food, but this time he intentionally picked out all the wet pieces leaving behind the dry. I think it’s safe to assume he loves this wet food and I’ll have to buy more. We received this product free to try",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",JenB,5,"My cat is 15 years young, and prefers dry food over wet.  He is a very picky eater but the Fancy Feast Gourmet Naturals food, when given to him you would have thought he had never eaten!  He devoured it in seconds and looked for more. I got a free sample can and went out and bought more and he is now going for his wet food before his dry which makes me happy we now have a wet food he is enjoying!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",pueblo52,5,I got a free sample of Fancy Feast Gourmet Naturals for giving my honest opinion of this product.  My cat is kind of picky about canned food but he didn't hesitate with this flavor.  It was gone in a flash and he actually licked the bowl.  Bought a few cans and it's obvious that this will be a regular favorite.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Tiggy88,5,My cat really loved eating the fancy feast gourmet naturals beef recipe in gravy canned food. My little bit that’s what I caller loves gravy and I think this satisfied her well. Right now she’s napping on the couch With her full little fat belly. I’m glad I received the free fancy feast sample to try otherwise I might not of purchased it. my cat likes and it makes her happy-so I’ll be purchasing it in the future.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Jess,5,"I probably have the pickiest cat when it comes to wet food but she absolutely loved Fancy feast gourmet naturals and I love it because of the ingredients listed! I want to give our cat the absolute best but sometimes our bank account doesn't allow that, especially with 2 kids to feed as well! I am so happy she devoured this can of wet food and we immediately stocked up!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",ShayLitz87,5,"The Fancy Feast Gourmet Naturals Wet Cat Food was enjoyed by all 3 of my cats. I love that the product is full of natural, good for you ingredients and the portion size is perfect.
*I received this product complimentary for testing purposes. All comments and opinions are my own*",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",DH1966,5,"I received a free sample of Fancy Feast Gourmet Naturals cat food in exchange for a review.  I thought the product looked and smelled good ( for cat food :) ) and liked the idea of a naturl]al product to feed my old cat. She also approved, and is normally pretty picky about what she eats.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Susan,5,"Our cat enthusiastically enjoyed this Fancy Feast Gourmet Naturals Beef with Gravy cat food. She enjoys her normal brand of wet food too, and at first she hesitated, probably because she recognized it was not her normal brand.  After a few tentative sniffs at the Fancy Feast, she began eating it, and then began eating even faster. That's a definitely a sign of approval.  No stomach upset either, and she has been prone to stomach upset with other brands in the past.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",MDK1,5,I feed canned food on occasion and my cats don't always eat it.  They did not hesitate with the Fancy Feast Gourmet Naturals.  They finished it all and seemed satisfied.  I received a free sample.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",KittyMeow,5,My cats love the Fancy Feast brand and anything with gravy in it is devoured in less than 2 minutes. I wish the cans weren't so expensive though. I can only afford this stuff once in a blue moon for them.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",BUTTERCUP,5,"my cat loves the fancy feast gravy lovers, she loves this variation even more.  i like the fact that it is a natural product fortified with added vitamins.  i will be definitely purchasing this as her primary wet food.  truly is gourmet.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Gigi88,5,"I received this product as a free sample and my cat loved it. My cat is very picky when, it comes to his cat food but this Fancy Fest product, he was able to eat it all up. It has a lot of protein which, is good. I would highly recommend it.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",GorgeousMa,5,I have a very old cat who is content eating whatever and laying around. Welp after feeding him this he is now following me around the house all day meowing asking for more! I got it as a sample so I had to run to the store for more! My cat loves this stuff! I have not seen him so exited for food!,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Amber,5,I gave my cat the sample can of the Fancy feast Gourmet Naturals beef and he ate every bite which he normally would not do! Would definitely reccommend/purchase in the future.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",SarahKy35,5,Having 12yr old females can be a blessing but mine are finicky for sure. I received some Gourmet Naturals Wet Cat Food by Fancy Feast to review and I actually mixed it in with their regular dry food. There wasn't even a morsel left in their dishes.Thankyou for making a great natural product.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Love,5,I received this as a free sample to try out for my cat. She absolutely loved it and was begging for more a few hours later when dinner time rolls around. Luckily I had half a can left I will definitely buy this brand and will spend the extra money for a product that is this good for my animal,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Ginger,5,"I received this as a sample for my honest review. I feel my cat ginger really love this sample. Soon As I put it in her bowl, she went straight to it. She ate it all and looked at me for more.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Lseed,5,"I received FANCY FEAST GOURMET NATURALS WITH ADDED VITAMINS, MINERALS & NUTRIENTS WET CAT FOOD as a free sample My cats aren’t really picky but I could tell they really enjoyed this food because they wouldn’t stop meowing for more",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Chelsea,4,"I received a sample of this product for my cat Tuna. As you might be able to tell from his name, he is seafood crazy! He did not eat this food immediately but eventually he did. I do not think that he was very crazy about it being beef. I really like how Fancy Feast has the option for natural healthier food now.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",StephanieD,4,Mr. Kitty ate it and seemed to enjoy it. He didn't go crazy over it like I have seen him do with other wet cat foods but he did finish the whole can. I like that it's make from natural ingredients and better for him than some of the other wet foods available. I would for sure purchase this in the future. (I received a free sample in exchange for my honest review.) I give it a solid 4 stars.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Schaefer,4,I received a free sample of fancy feast gourmet naturals wet cat food. I like that it is natural and that it contaians added vitamins. Our cat looks forward to getting a can of wet food each night in addition to her daily dry food. We usually give her something fish flavored and were not sure how she would feel about beef but she gobbled it right up. We will purchase this the next time we buy cat food.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",StephanieAnne,5,I received Fancy Feast Gourmet Beef in exchange for my honest review. I loved how it was made with real broth and real ingredients. It's not made with any preservatives of fillers which is also nice. It has vitamins for my kitty. My cat ate it all in one sitting and still wanted more.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Claire,5,I received this cat food as a free sample for my honest review and I normally feed my cats dry food only but I did mix this with their dry food and they absolutely loved it!  They normally don't eat all their food at once but when I added this they cleaned their bowls.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",FatKat,5,"Fat Kat loved this wet cat food. He usually turns his nose up to dry and wet cat food, and looks for ""real"" food. Yes my fur baby is spoiled to table food. This was a much more healthy option for him and he didn't even know the difference, he ate it until it was all gone in one sitting. He even licked his bowl clean then was looking for more.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Amanda,4,"I got a can of this as a sample. I have 3 cats to I split it up into 3 and just put some on top of their normal dry cat food. 2 of my cats loved it, Princess is picky and she ate it all, Simba eats a lot of things and wanted more. My other cat Pumpkin on the other hand didn't care for it he was smelling it but didn't eat it and he usually eats everything, I'm not really sure why he didn't want it. Overall for my cats it was a good experience and I'd try it again.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Scamp,5,My cat Schmitten was happy to try a free sample of Fancy Feast Gourmet Naturals. She's a big fan of gravy and the Fancy Feast had plenty of it to make her happy. I like the natural ingredients as well as the added nutrients & vitamins because Schmitten is getting older and we want to keep her healthy! We will definitely try it again.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",GabysMom,3,"I received this Fancy Feast Gourmet Naturals Wet Cat Food as a free sample to feed my cat and give my honest review on the experience per my cat (no pun intended). My cat has always eaten dry cat food, so this was a complete change for him which he gladly obliged. He finished the can in 1 night and didn't have any digestive issues. He was talking to me a lot after eating lol.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",PurinaFan,5,I received the free sample of the fancy feast gourmet naturals beef recipe gravy canned cat food for my cat. He loved the aroma and I found it pleasant as well. I loved that the ingredients were natural. Definitely look forward to purchasing the fancy feast gourmet in the future as a treat for my cat.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Bluesky,5,"I received a can for free for my honest review, and was pleasantly surprised my finicky cat ate it all.  Loved that it has a lot of gravy so it mixed well with dry food.  I especially liked that it has added vitamins, minerals and nutrients to help with knowing your pets are getting enough to keep them healthy.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Lindas555,4,"I received a sample of Fancy Feast Gourmet Naturals.  To be honest, my cats aren’t too picky about wet food.  They gobble the stuff up.  However, I appreciate that this product is natural with added vitamins and nutrients.  They’re still relatively young (under5) but anything that’s good for their overall health is a plus.  My only issue is the cans are too small to feed my brood of 5.  Im retired so the extra $ doesn’t always make it cost effective for me on a regular basis, but it’s good for a special treat.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Elise,5,"My cat is very particular when it comes to his food, so finding something he likes while it also being healthy for him is always challenging. My cat ended up loving this product and left no remains in his bowl (He never does that) The best part about this wet food is that not only does my cat love it, but I feel confident in feeding it to him because of the natural beef vs other cat foods with mostly additives. I highly recommend.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",AngelAcid,4,"My cat absolutely LOVED FANCY FEAST GOURMET NATURALS! She couldnt get enough! But the smell! Oh my lord the smell!
Nothing i say on here will be enough to prepare you for the scent that will assult your nose and permeate every room of your house!
I will continue to get this, my cat will just have to eat it on the porch!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Podgy,5,My cats love it when I get free cat food samples to have them try out. They certainly loved Fancy Feast’s Natural Beef with gravy wet cat food! I have two cats and I think they were a bit upset with me because they had to share the sample of food. They clearly enjoyed it because they finished their portions in less than a minute and came begging for more. I’m glad they liked it because I’m impressed with the ingredients and plan to continue purchasing it.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",RachelleW,5,"I am so happy that my cats had the opportunity to try this product for free for our honest opinion of the product. At first I was weary but as soon as my cats smelled their dishes they ate they entire can in just a few moments. As soon as my cats hear the ""pop"" of the can they run in and wait for their dishes to be served. I am happy with the product because of the natural ingredients and because my cats love it so much!I have had no issues with the product. I would definitely recommend the product to my friends and family.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Moonlighter,5,I received a free sample for my cat to try this Fancy Feast naturals wet cat food.  I have never fed him wet food before but once he let me actually put the bowl down he had managed to scarf it down in record time. I am so happy he loved it so much and I can now make it a part of his regular diet.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",GranGran,5,"I gotta say I was kinda worried my Tink would snub her nose to this, but i couldnt get the can opened before she was sticking her head in the way, as to say ""Hurry up woman"". I enjoyed watching her devour it & loved the natural ingredients. I'm now only purchasing Fancy Feast Natruals due to the free sample.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",SonaT,5,"We have 2 cats, one is a very picky eater and the other one pretty much eats anything including people food. We typically feed them dry food but like to spice it up with a can of wet food time to time. When I gave this to my cats they both loved it and even the picky eater ate the whole portion. Would definitely recommend. Loved that it was flaky and you could see the pieces of meet in it. I received a free sample of the Fancy Feast Gourmet Naturals Wet Cat Food in exchange for my honest review.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Rnsuper4,4,I received Fancy Feast Gourmet Naturals for free for an honest review. My cat is excited when I open the can. She seems to enjoy this product very much. There is nothing left in her bowl after a feeding. The smell of the product is much less overwhelming than other cat food products on the market.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Cindy,4,"I received a free can to try, and boy was my cat happy I did!  My kitty sometimes has tummy issues with beef canned food, but no problem with this one.  He loved it and licked his bowl clean a number of times after finishing.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",SandyNichole,5,I received a sample of Fancy Feast Gourmet Naturals Wet Cat Food free for review. My cats ate it up with a quickness. They usually eat slow or wait a bit. Not with this. I will most definitely be purchasing this product.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",perrrrrfect,5,i have a wild cat that adopted my family she chose us she is still wild but the best pet ever if she eats this food you know its good my husband is a retired deckhand fed her fresh raw yellowtail and tuna every day she is a cat who has a gormet pallet so if she eats the food you know its good,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Rhii,5,I like the fact that it's natural without all the additives. My cats love Fancy Feast and this is a great addiction to their line of products. I received a free sample in exchange for my honest review of this product.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Smb73,5,"I received this as a free sample, I gave it to my kitty with a bowl full of food next to it, she loved this at it all at one sitting. Usually she will eat a little then come check on what I'm doing then eat a little more then check on what I'm doing. Not with this she gobbled it down.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Catmom,5,"I got a sample in the mail usually my cat will eat half of the can or take a couple bites then leaves it for the dog.
Not with this fancy feast she ate the entire can. Will be buying it again.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Kittycat,5,FANCY FEAST GOURMET NATURALS is a very tasty food.  In fact our kitty are it all and was looking for more. (And this is a picky eate r) We can say that it comes highly recommended of kittens and cats alike.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Caria,5,"My cat commonly leaves a great amount of food behind after serving it. However, this smaller size seemed just enough for my cat to enjoy without leaving quite a bit behind. She seemed to enjoy the flavor, the texture looked normal with some gravy but smelled a lot better than some other brand alternatives. Would recommend!",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Pickycatsunite,5,Upon opening my free sample of Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food my cats came running.  I found that the food looked like shredded meat and smell was good.  I gave it to my cats and was happy to see that my usually picky cat finished his portion quickly.  I would purchase this food again.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Misty,5,"I received a free sample of this can of beef cat food not expecting much. My cat Misty loves it! I never would have tried it had I not received the sample, but now I buy it! I'm sure if my picky cat likes it, anyone's cat will :)",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",sneakierbiscuit,4,"To be fair, I received a free sample of this, so I may be a little biased in favor. However, no amount of my personal liking for a brand will make a lick of difference to my cat. My cat is going on nine years old now and has her own firmly established tastes. She's picky, and chooses for herself what she will and will not eat. This passed the picky cat test in our household. She ate it with no complaints and appeared to enjoy it thoroughly. It's nice to have something new to put in rotation for her food.",0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Lindy,5,I recently received a free sample of this catfood. I wasn't sure if my picky cats would like it. I always fed them friskies shreds or bits. Not only did they like it..they loved it! I am now purchasing Fancy Feast Gourmet Naturals in addition to the Friskies. I have 2 cats who share 1 can a day (as a treat in addition to their dry food) so I wish the can was bigger.,0
"Fancy Feast Gourmet Naturals Beef Recipe in Gravy Canned Cat Food, 3-oz, case of 12",Nina,4,I recently received this product to sample. I was pretty impressed with how good the fancy feast gourmet naturals beef recipe smelled. However my cats were not impressed.  Its very rare that my cats will eat wet cat food. Out of all the wet cat food I have tried however this one seemed to be their favorite.,0
